"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US48201511002","Census Tract 5110.02, Harris County, Texas","4261","383"
"1400000US48029141600","Census Tract 1416, Bexar County, Texas","4898","387"
"1400000US48201210500","Census Tract 2105, Harris County, Texas","5479","593"
"1400000US48343950200","Census Tract 9502, Morris County, Texas","5177","396"
"1400000US48439114008","Census Tract 1140.08, Tarrant County, Texas","16264","1035"
"1400000US48423001403","Census Tract 14.03, Smith County, Texas","7432","600"
"1400000US48201250302","Census Tract 2503.02, Harris County, Texas","11705","733"
"1400000US48215020403","Census Tract 204.03, Hidalgo County, Texas","5030","594"
"1400000US48201431302","Census Tract 4313.02, Harris County, Texas","4255","323"
"1400000US48201453501","Census Tract 4535.01, Harris County, Texas","6684","629"
"1400000US48113007302","Census Tract 73.02, Dallas County, Texas","4337","384"
"1400000US48201330200","Census Tract 3302, Harris County, Texas","4263","428"
"1400000US48439121606","Census Tract 1216.06, Tarrant County, Texas","3367","186"
"1400000US48167721201","Census Tract 7212.01, Galveston County, Texas","21927","1295"
"1400000US48439111531","Census Tract 1115.31, Tarrant County, Texas","4818","281"
"1400000US48439113108","Census Tract 1131.08, Tarrant County, Texas","4632","226"
"1400000US48439110202","Census Tract 1102.02, Tarrant County, Texas","4120","574"
"1400000US48029171501","Census Tract 1715.01, Bexar County, Texas","2516","301"
"1400000US48167720200","Census Tract 7202, Galveston County, Texas","4801","251"
"1400000US48469000202","Census Tract 2.02, Victoria County, Texas","6211","860"
"1400000US48309002100","Census Tract 21, McLennan County, Texas","5403","511"
"1400000US48439111407","Census Tract 1114.07, Tarrant County, Texas","3436","292"
"1400000US48113013901","Census Tract 139.01, Dallas County, Texas","3922","365"
"1400000US48121021404","Census Tract 214.04, Denton County, Texas","8916","654"
"1400000US48113004100","Census Tract 41, Dallas County, Texas","1377","234"
"1400000US48061013305","Census Tract 133.05, Cameron County, Texas","4665","596"
"1400000US48085030601","Census Tract 306.01, Collin County, Texas","10529","523"
"1400000US48339690100","Census Tract 6901, Montgomery County, Texas","10794","797"
"1400000US48491020809","Census Tract 208.09, Williamson County, Texas","7349","600"
"1400000US48453001737","Census Tract 17.37, Travis County, Texas","10736","836"
"1400000US48389950500","Census Tract 9505, Reeves County, Texas","1136","272"
"1400000US48439113925","Census Tract 1139.25, Tarrant County, Texas","4173","361"
"1400000US48113010602","Census Tract 106.02, Dallas County, Texas","3041","246"
"1400000US48201553403","Census Tract 5534.03, Harris County, Texas","7491","541"
"1400000US48113011900","Census Tract 119, Dallas County, Texas","10516","1072"
"1400000US48141010344","Census Tract 103.44, El Paso County, Texas","3174","369"
"1400000US48215023504","Census Tract 235.04, Hidalgo County, Texas","10036","853"
"1400000US48029161503","Census Tract 1615.03, Bexar County, Texas","5070","716"
"1400000US48039660500","Census Tract 6605, Brazoria County, Texas","9591","645"
"1400000US48439110102","Census Tract 1101.02, Tarrant County, Texas","3869","431"
"1400000US48251131100","Census Tract 1311, Johnson County, Texas","5665","589"
"1400000US48029191411","Census Tract 1914.11, Bexar County, Texas","4638","571"
"1400000US48355005408","Census Tract 54.08, Nueces County, Texas","4806","505"
"1400000US48439113518","Census Tract 1135.18, Tarrant County, Texas","5960","517"
"1400000US48201410701","Census Tract 4107.01, Harris County, Texas","4154","371"
"1400000US48029151100","Census Tract 1511, Bexar County, Texas","7721","805"
"1400000US48423001901","Census Tract 19.01, Smith County, Texas","6054","518"
"1400000US48201331300","Census Tract 3313, Harris County, Texas","5460","978"
"1400000US48201450500","Census Tract 4505, Harris County, Texas","2968","314"
"1400000US48341950200","Census Tract 9502, Moore County, Texas","6455","471"
"1400000US48251130213","Census Tract 1302.13, Johnson County, Texas","4435","557"
"1400000US48037010700","Census Tract 107, Bowie County, Texas","5222","554"
"1400000US48113001002","Census Tract 10.02, Dallas County, Texas","1850","284"
"1400000US48313000100","Census Tract 1, Madison County, Texas","4452","288"
"1400000US48025950202","Census Tract 9502.02, Bee County, Texas","6120","536"
"1400000US48201454400","Census Tract 4544, Harris County, Texas","924","475"
"1400000US48201431101","Census Tract 4311.01, Harris County, Texas","3775","609"
"1400000US48453001780","Census Tract 17.80, Travis County, Texas","4618","308"
"1400000US48113014403","Census Tract 144.03, Dallas County, Texas","4437","380"
"1400000US48113013610","Census Tract 136.10, Dallas County, Texas","5197","473"
"1400000US48145000500","Census Tract 5, Falls County, Texas","2300","242"
"1400000US48201330302","Census Tract 3303.02, Harris County, Texas","6685","488"
"1400000US48493000403","Census Tract 4.03, Wilson County, Texas","6960","514"
"1400000US48033950100","Census Tract 9501, Borden County, Texas","665","119"
"1400000US48121021742","Census Tract 217.42, Denton County, Texas","6571","559"
"1400000US48225950400","Census Tract 9504, Houston County, Texas","2781","315"
"1400000US48193950300","Census Tract 9503, Hamilton County, Texas","3446","200"
"1400000US48201542800","Census Tract 5428, Harris County, Texas","8714","464"
"1400000US48113010701","Census Tract 107.01, Dallas County, Texas","5560","653"
"1400000US48157675300","Census Tract 6753, Fort Bend County, Texas","6911","829"
"1400000US48121021751","Census Tract 217.51, Denton County, Texas","4848","305"
"1400000US48201431502","Census Tract 4315.02, Harris County, Texas","3433","312"
"1400000US48491020114","Census Tract 201.14, Williamson County, Texas","6625","753"
"1400000US48241950500","Census Tract 9505, Jasper County, Texas","4333","705"
"1400000US48347950200","Census Tract 9502, Nacogdoches County, Texas","4927","523"
"1400000US48201541201","Census Tract 5412.01, Harris County, Texas","9331","715"
"1400000US48439106002","Census Tract 1060.02, Tarrant County, Texas","3533","518"
"1400000US48029160400","Census Tract 1604, Bexar County, Texas","4886","516"
"1400000US48345950100","Census Tract 9501, Motley County, Texas","1156","128"
"1400000US48371950300","Census Tract 9503, Pecos County, Texas","3394","361"
"1400000US48491020510","Census Tract 205.10, Williamson County, Texas","11131","723"
"1400000US48041000604","Census Tract 6.04, Brazos County, Texas","6462","599"
"1400000US48029190901","Census Tract 1909.01, Bexar County, Texas","6122","888"
"1400000US48439113510","Census Tract 1135.10, Tarrant County, Texas","4445","313"
"1400000US48201232702","Census Tract 2327.02, Harris County, Texas","6047","631"
"1400000US48157671200","Census Tract 6712, Fort Bend County, Texas","6515","601"
"1400000US48111950300","Census Tract 9503, Dallam County, Texas","5957","168"
"1400000US48077030302","Census Tract 303.02, Clay County, Texas","2792","207"
"1400000US48469000301","Census Tract 3.01, Victoria County, Texas","2066","301"
"1400000US48113009401","Census Tract 94.01, Dallas County, Texas","3504","399"
"1400000US48439100601","Census Tract 1006.01, Tarrant County, Texas","2493","299"
"1400000US48321730100","Census Tract 7301, Matagorda County, Texas","2633","303"
"1400000US48029152201","Census Tract 1522.01, Bexar County, Texas","7595","1036"
"1400000US48419950600","Census Tract 9506, Shelby County, Texas","3233","324"
"1400000US48029140500","Census Tract 1405, Bexar County, Texas","4088","466"
"1400000US48467950500","Census Tract 9505, Van Zandt County, Texas","4574","390"
"1400000US48113016622","Census Tract 166.22, Dallas County, Texas","4069","451"
"1400000US48055960102","Census Tract 9601.02, Caldwell County, Texas","4287","391"
"1400000US48439113405","Census Tract 1134.05, Tarrant County, Texas","6236","740"
"1400000US48027020401","Census Tract 204.01, Bell County, Texas","3289","410"
"1400000US48469001606","Census Tract 16.06, Victoria County, Texas","8096","713"
"1400000US48201511500","Census Tract 5115, Harris County, Texas","8020","727"
"1400000US48141000206","Census Tract 2.06, El Paso County, Texas","4630","383"
"1400000US48071710200","Census Tract 7102, Chambers County, Texas","19137","1078"
"1400000US48133950100","Census Tract 9501, Eastland County, Texas","3283","467"
"1400000US48203020103","Census Tract 201.03, Harrison County, Texas","4642","587"
"1400000US48061012607","Census Tract 126.07, Cameron County, Texas","2877","337"
"1400000US48039663500","Census Tract 6635, Brazoria County, Texas","6122","532"
"1400000US48439111018","Census Tract 1110.18, Tarrant County, Texas","2471","279"
"1400000US48113004300","Census Tract 43, Dallas County, Texas","2698","253"
"1400000US48439113212","Census Tract 1132.12, Tarrant County, Texas","4719","378"
"1400000US48039663700","Census Tract 6637, Brazoria County, Texas","3573","250"
"1400000US48309003801","Census Tract 38.01, McLennan County, Texas","7071","484"
"1400000US48453001859","Census Tract 18.59, Travis County, Texas","2799","361"
"1400000US48453001826","Census Tract 18.26, Travis County, Texas","2623","222"
"1400000US48439111304","Census Tract 1113.04, Tarrant County, Texas","7891","430"
"1400000US48277000500","Census Tract 5, Lamar County, Texas","3674","439"
"1400000US48491020707","Census Tract 207.07, Williamson County, Texas","5033","662"
"1400000US48373210102","Census Tract 2101.02, Polk County, Texas","6560","648"
"1400000US48113006301","Census Tract 63.01, Dallas County, Texas","5818","400"
"1400000US48029110700","Census Tract 1107, Bexar County, Texas","1114","208"
"1400000US48141010409","Census Tract 104.09, El Paso County, Texas","6882","494"
"1400000US48331950500","Census Tract 9505, Milam County, Texas","2561","304"
"1400000US48493000300","Census Tract 3, Wilson County, Texas","6015","473"
"1400000US48013960401","Census Tract 9604.01, Atascosa County, Texas","2331","298"
"1400000US48491020326","Census Tract 203.26, Williamson County, Texas","6155","374"
"1400000US48113019027","Census Tract 190.27, Dallas County, Texas","5555","535"
"1400000US48029151000","Census Tract 1510, Bexar County, Texas","3565","364"
"1400000US48013960500","Census Tract 9605, Atascosa County, Texas","2570","347"
"1400000US48439114006","Census Tract 1140.06, Tarrant County, Texas","7215","551"
"1400000US48337950300","Census Tract 9503, Montague County, Texas","2813","116"
"1400000US48005001300","Census Tract 13, Angelina County, Texas","5052","615"
"1400000US48029171802","Census Tract 1718.02, Bexar County, Texas","6128","890"
"1400000US48201211900","Census Tract 2119, Harris County, Texas","5478","772"
"1400000US48245005400","Census Tract 54, Jefferson County, Texas","1402","200"
"1400000US48499950500","Census Tract 9505, Wood County, Texas","3040","278"
"1400000US48439113618","Census Tract 1136.18, Tarrant County, Texas","5722","577"
"1400000US48091310902","Census Tract 3109.02, Comal County, Texas","9736","540"
"1400000US48113019100","Census Tract 191, Dallas County, Texas","6696","407"
"1400000US48071710401","Census Tract 7104.01, Chambers County, Texas","5726","958"
"1400000US48255970200","Census Tract 9702, Karnes County, Texas","4138","202"
"1400000US48029141300","Census Tract 1413, Bexar County, Texas","7100","570"
"1400000US48027023201","Census Tract 232.01, Bell County, Texas","1397","206"
"1400000US48201252100","Census Tract 2521, Harris County, Texas","2274","319"
"1400000US48347950502","Census Tract 9505.02, Nacogdoches County, Texas","5234","592"
"1400000US48029171915","Census Tract 1719.15, Bexar County, Texas","2240","162"
"1400000US48113007909","Census Tract 79.09, Dallas County, Texas","2329","218"
"1400000US48485013300","Census Tract 133, Wichita County, Texas","1312","137"
"1400000US48157672301","Census Tract 6723.01, Fort Bend County, Texas","7712","665"
"1400000US48121021743","Census Tract 217.43, Denton County, Texas","3991","689"
"1400000US48329000100","Census Tract 1, Midland County, Texas","7609","613"
"1400000US48145000800","Census Tract 8, Falls County, Texas","4000","458"
"1400000US48439113517","Census Tract 1135.17, Tarrant County, Texas","3901","288"
"1400000US48309980000","Census Tract 9800, McLennan County, Texas","0","13"
"1400000US48439103601","Census Tract 1036.01, Tarrant County, Texas","2996","353"
"1400000US48439110901","Census Tract 1109.01, Tarrant County, Texas","4392","314"
"1400000US48453000803","Census Tract 8.03, Travis County, Texas","2812","444"
"1400000US48355002400","Census Tract 24, Nueces County, Texas","5725","459"
"1400000US48265960100","Census Tract 9601, Kerr County, Texas","5800","475"
"1400000US48201530600","Census Tract 5306, Harris County, Texas","3597","593"
"1400000US48309000900","Census Tract 9, McLennan County, Texas","4993","709"
"1400000US48187210709","Census Tract 2107.09, Guadalupe County, Texas","4725","270"
"1400000US48175960100","Census Tract 9601, Goliad County, Texas","4467","293"
"1400000US48029182106","Census Tract 1821.06, Bexar County, Texas","7242","564"
"1400000US48141002800","Census Tract 28, El Paso County, Texas","4257","594"
"1400000US48181000303","Census Tract 3.03, Grayson County, Texas","4464","604"
"1400000US48199030200","Census Tract 302, Hardin County, Texas","6122","618"
"1400000US48157674603","Census Tract 6746.03, Fort Bend County, Texas","6248","337"
"1400000US48439105901","Census Tract 1059.01, Tarrant County, Texas","3726","299"
"1400000US48201423201","Census Tract 4232.01, Harris County, Texas","3652","295"
"1400000US48209010200","Census Tract 102, Hays County, Texas","6095","490"
"1400000US48201530400","Census Tract 5304, Harris County, Texas","2954","358"
"1400000US48143950100","Census Tract 9501, Erath County, Texas","3552","466"
"1400000US48441011200","Census Tract 112, Taylor County, Texas","2765","382"
"1400000US48141010222","Census Tract 102.22, El Paso County, Texas","1919","323"
"1400000US48029181724","Census Tract 1817.24, Bexar County, Texas","5833","309"
"1400000US48049950200","Census Tract 9502, Brown County, Texas","4254","428"
"1400000US48231961502","Census Tract 9615.02, Hunt County, Texas","5273","470"
"1400000US48479001814","Census Tract 18.14, Webb County, Texas","8579","832"
"1400000US48463950500","Census Tract 9505, Uvalde County, Texas","6021","667"
"1400000US48453001817","Census Tract 18.17, Travis County, Texas","4017","276"
"1400000US48451000801","Census Tract 8.01, Tom Green County, Texas","4782","477"
"1400000US48157671501","Census Tract 6715.01, Fort Bend County, Texas","8050","530"
"1400000US48121021730","Census Tract 217.30, Denton County, Texas","3774","214"
"1400000US48167725500","Census Tract 7255, Galveston County, Texas","1152","145"
"1400000US48039663100","Census Tract 6631, Brazoria County, Texas","7648","615"
"1400000US48113014103","Census Tract 141.03, Dallas County, Texas","4132","389"
"1400000US48085031640","Census Tract 316.40, Collin County, Texas","8581","629"
"1400000US48201521100","Census Tract 5211, Harris County, Texas","2291","244"
"1400000US48321730501","Census Tract 7305.01, Matagorda County, Texas","3339","428"
"1400000US48041002015","Census Tract 20.15, Brazos County, Texas","9336","563"
"1400000US48215023503","Census Tract 235.03, Hidalgo County, Texas","8984","1004"
"1400000US48201531300","Census Tract 5313, Harris County, Texas","6275","686"
"1400000US48201423100","Census Tract 4231, Harris County, Texas","2523","331"
"1400000US48201420700","Census Tract 4207, Harris County, Texas","2998","158"
"1400000US48113000603","Census Tract 6.03, Dallas County, Texas","4107","391"
"1400000US48381021604","Census Tract 216.04, Randall County, Texas","4046","513"
"1400000US48029980001","Census Tract 9800.01, Bexar County, Texas","0","13"
"1400000US48113007826","Census Tract 78.26, Dallas County, Texas","987","239"
"1400000US48085031643","Census Tract 316.43, Collin County, Texas","5053","346"
"1400000US48499950601","Census Tract 9506.01, Wood County, Texas","4178","465"
"1400000US48439121703","Census Tract 1217.03, Tarrant County, Texas","5464","519"
"1400000US48439100102","Census Tract 1001.02, Tarrant County, Texas","4501","399"
"1400000US48491020315","Census Tract 203.15, Williamson County, Texas","8926","706"
"1400000US48201220700","Census Tract 2207, Harris County, Texas","6554","664"
"1400000US48439111514","Census Tract 1115.14, Tarrant County, Texas","6952","617"
"1400000US48065950100","Census Tract 9501, Carson County, Texas","2266","236"
"1400000US48251130409","Census Tract 1304.09, Johnson County, Texas","7061","616"
"1400000US48491020112","Census Tract 201.12, Williamson County, Texas","4232","401"
"1400000US48393950100","Census Tract 9501, Roberts County, Texas","885","125"
"1400000US48457950500","Census Tract 9505, Tyler County, Texas","3192","413"
"1400000US48201251502","Census Tract 2515.02, Harris County, Texas","9515","495"
"1400000US48309000598","Census Tract 5.98, McLennan County, Texas","5419","496"
"1400000US48029131504","Census Tract 1315.04, Bexar County, Texas","4915","450"
"1400000US48029171913","Census Tract 1719.13, Bexar County, Texas","6403","668"
"1400000US48121020601","Census Tract 206.01, Denton County, Texas","5319","514"
"1400000US48113014002","Census Tract 140.02, Dallas County, Texas","62","36"
"1400000US48029180702","Census Tract 1807.02, Bexar County, Texas","6786","624"
"1400000US48439102800","Census Tract 1028, Tarrant County, Texas","1363","115"
"1400000US48369950300","Census Tract 9503, Parmer County, Texas","4991","248"
"1400000US48213950100","Census Tract 9501, Henderson County, Texas","6374","554"
"1400000US48201980100","Census Tract 9801, Harris County, Texas","570","147"
"1400000US48029191810","Census Tract 1918.10, Bexar County, Texas","4839","387"
"1400000US48355001300","Census Tract 13, Nueces County, Texas","4069","429"
"1400000US48453002431","Census Tract 24.31, Travis County, Texas","8941","901"
"1400000US48479001105","Census Tract 11.05, Webb County, Texas","2778","326"
"1400000US48121021526","Census Tract 215.26, Denton County, Texas","7509","261"
"1400000US48113007601","Census Tract 76.01, Dallas County, Texas","1963","196"
"1400000US48493000201","Census Tract 2.01, Wilson County, Texas","2486","299"
"1400000US48029181811","Census Tract 1818.11, Bexar County, Texas","4020","312"
"1400000US48121021624","Census Tract 216.24, Denton County, Texas","7950","731"
"1400000US48085030304","Census Tract 303.04, Collin County, Texas","5563","465"
"1400000US48365950500","Census Tract 9505, Panola County, Texas","2544","256"
"1400000US48201542000","Census Tract 5420, Harris County, Texas","16250","1120"
"1400000US48085031201","Census Tract 312.01, Collin County, Texas","5071","318"
"1400000US48029181730","Census Tract 1817.30, Bexar County, Texas","3872","345"
"1400000US48201233600","Census Tract 2336, Harris County, Texas","2095","322"
"1400000US48215020802","Census Tract 208.02, Hidalgo County, Texas","7334","777"
"1400000US48453002318","Census Tract 23.18, Travis County, Texas","8258","906"
"1400000US48355003204","Census Tract 32.04, Nueces County, Texas","4390","282"
"1400000US48113012604","Census Tract 126.04, Dallas County, Texas","6778","681"
"1400000US48201310900","Census Tract 3109, Harris County, Texas","5322","785"
"1400000US48201450700","Census Tract 4507, Harris County, Texas","6507","457"
"1400000US48135000800","Census Tract 8, Ector County, Texas","3221","424"
"1400000US48453001822","Census Tract 18.22, Travis County, Texas","7232","892"
"1400000US48113007912","Census Tract 79.12, Dallas County, Texas","1771","162"
"1400000US48157672601","Census Tract 6726.01, Fort Bend County, Texas","10813","1015"
"1400000US48201321900","Census Tract 3219, Harris County, Texas","5525","588"
"1400000US48453001833","Census Tract 18.33, Travis County, Texas","9195","1003"
"1400000US48085031652","Census Tract 316.52, Collin County, Texas","7847","558"
"1400000US48439111538","Census Tract 1115.38, Tarrant County, Texas","6112","542"
"1400000US48439111521","Census Tract 1115.21, Tarrant County, Texas","8410","833"
"1400000US48491021602","Census Tract 216.02, Williamson County, Texas","3082","497"
"1400000US48201311000","Census Tract 3110, Harris County, Texas","6175","941"
"1400000US48365950300","Census Tract 9503, Panola County, Texas","4088","436"
"1400000US48439106507","Census Tract 1065.07, Tarrant County, Texas","1998","160"
"1400000US48201453403","Census Tract 4534.03, Harris County, Texas","4680","510"
"1400000US48085030504","Census Tract 305.04, Collin County, Texas","3607","363"
"1400000US48061010900","Census Tract 109, Cameron County, Texas","1456","258"
"1400000US48029181303","Census Tract 1813.03, Bexar County, Texas","4175","413"
"1400000US48201210700","Census Tract 2107, Harris County, Texas","2657","229"
"1400000US48245002200","Census Tract 22, Jefferson County, Texas","3152","417"
"1400000US48439110204","Census Tract 1102.04, Tarrant County, Texas","7068","501"
"1400000US48201552700","Census Tract 5527, Harris County, Texas","8620","1061"
"1400000US48329001200","Census Tract 12, Midland County, Texas","6539","761"
"1400000US48201532900","Census Tract 5329, Harris County, Texas","6684","793"
"1400000US48029141101","Census Tract 1411.01, Bexar County, Texas","4380","679"
"1400000US48201451601","Census Tract 4516.01, Harris County, Texas","7228","635"
"1400000US48245010600","Census Tract 106, Jefferson County, Texas","5520","479"
"1400000US48113013726","Census Tract 137.26, Dallas County, Texas","2896","295"
"1400000US48439111017","Census Tract 1110.17, Tarrant County, Texas","11461","800"
"1400000US48085030515","Census Tract 305.15, Collin County, Texas","6539","453"
"1400000US48439123300","Census Tract 1233, Tarrant County, Texas","4985","427"
"1400000US48141000207","Census Tract 2.07, El Paso County, Texas","4778","504"
"1400000US48303002001","Census Tract 20.01, Lubbock County, Texas","2409","284"
"1400000US48423000700","Census Tract 7, Smith County, Texas","4165","660"
"1400000US48201323600","Census Tract 3236, Harris County, Texas","7829","807"
"1400000US48113001704","Census Tract 17.04, Dallas County, Texas","1553","185"
"1400000US48453001503","Census Tract 15.03, Travis County, Texas","4046","333"
"1400000US48201232500","Census Tract 2325, Harris County, Texas","4300","624"
"1400000US48441012300","Census Tract 123, Taylor County, Texas","4245","451"
"1400000US48113013620","Census Tract 136.20, Dallas County, Texas","4865","451"
"1400000US48303001501","Census Tract 15.01, Lubbock County, Texas","2682","387"
"1400000US48085032003","Census Tract 320.03, Collin County, Texas","5756","628"
"1400000US48329010107","Census Tract 101.07, Midland County, Texas","5210","509"
"1400000US48439113928","Census Tract 1139.28, Tarrant County, Texas","10966","619"
"1400000US48485012100","Census Tract 121, Wichita County, Texas","2875","342"
"1400000US48257051100","Census Tract 511, Kaufman County, Texas","5010","335"
"1400000US48141004106","Census Tract 41.06, El Paso County, Texas","5074","450"
"1400000US48085031406","Census Tract 314.06, Collin County, Texas","18614","822"
"1400000US48201253300","Census Tract 2533, Harris County, Texas","3524","367"
"1400000US48141010212","Census Tract 102.12, El Paso County, Texas","8175","615"
"1400000US48237950100","Census Tract 9501, Jack County, Texas","3087","253"
"1400000US48121021620","Census Tract 216.20, Denton County, Texas","2613","343"
"1400000US48113014408","Census Tract 144.08, Dallas County, Texas","4376","391"
"1400000US48245007001","Census Tract 70.01, Jefferson County, Texas","6679","630"
"1400000US48085030802","Census Tract 308.02, Collin County, Texas","5739","600"
"1400000US48213950601","Census Tract 9506.01, Henderson County, Texas","4028","408"
"1400000US48439111408","Census Tract 1114.08, Tarrant County, Texas","3573","355"
"1400000US48201453502","Census Tract 4535.02, Harris County, Texas","3759","490"
"1400000US48303001300","Census Tract 13, Lubbock County, Texas","2742","416"
"1400000US48097000500","Census Tract 5, Cooke County, Texas","3600","381"
"1400000US48491021502","Census Tract 215.02, Williamson County, Texas","5778","445"
"1400000US48029140100","Census Tract 1401, Bexar County, Texas","1347","176"
"1400000US48113001301","Census Tract 13.01, Dallas County, Texas","2636","270"
"1400000US48491020806","Census Tract 208.06, Williamson County, Texas","5720","583"
"1400000US48029191201","Census Tract 1912.01, Bexar County, Texas","3242","256"
"1400000US48113018123","Census Tract 181.23, Dallas County, Texas","9096","878"
"1400000US48215023904","Census Tract 239.04, Hidalgo County, Texas","9533","747"
"1400000US48439111309","Census Tract 1113.09, Tarrant County, Texas","4916","484"
"1400000US48091310603","Census Tract 3106.03, Comal County, Texas","3785","479"
"1400000US48113013721","Census Tract 137.21, Dallas County, Texas","6125","506"
"1400000US48135000600","Census Tract 6, Ector County, Texas","5838","638"
"1400000US48119950200","Census Tract 9502, Delta County, Texas","2416","184"
"1400000US48215023801","Census Tract 238.01, Hidalgo County, Texas","10913","875"
"1400000US48201532800","Census Tract 5328, Harris County, Texas","1951","259"
"1400000US48439113909","Census Tract 1139.09, Tarrant County, Texas","7301","465"
"1400000US48029110600","Census Tract 1106, Bexar County, Texas","5301","486"
"1400000US48387950600","Census Tract 9506, Red River County, Texas","2895","267"
"1400000US48423002102","Census Tract 21.02, Smith County, Texas","5518","337"
"1400000US48375011800","Census Tract 118, Potter County, Texas","3668","351"
"1400000US48355005414","Census Tract 54.14, Nueces County, Texas","2726","220"
"1400000US48143950400","Census Tract 9504, Erath County, Texas","7154","701"
"1400000US48439111308","Census Tract 1113.08, Tarrant County, Texas","1546","91"
"1400000US48201253600","Census Tract 2536, Harris County, Texas","7093","686"
"1400000US48085031633","Census Tract 316.33, Collin County, Texas","4216","295"
"1400000US48309002503","Census Tract 25.03, McLennan County, Texas","5231","311"
"1400000US48215024000","Census Tract 240, Hidalgo County, Texas","17093","1294"
"1400000US48053960600","Census Tract 9606, Burnet County, Texas","3776","487"
"1400000US48439111516","Census Tract 1115.16, Tarrant County, Texas","7364","727"
"1400000US48213950400","Census Tract 9504, Henderson County, Texas","4498","513"
"1400000US48141010408","Census Tract 104.08, El Paso County, Texas","4021","488"
"1400000US48187210706","Census Tract 2107.06, Guadalupe County, Texas","5684","508"
"1400000US48113014703","Census Tract 147.03, Dallas County, Texas","2065","196"
"1400000US48339691900","Census Tract 6919, Montgomery County, Texas","6684","638"
"1400000US48041002012","Census Tract 20.12, Brazos County, Texas","6732","699"
"1400000US48215023903","Census Tract 239.03, Hidalgo County, Texas","4618","557"
"1400000US48215021901","Census Tract 219.01, Hidalgo County, Texas","8603","1114"
"1400000US48113009802","Census Tract 98.02, Dallas County, Texas","6359","507"
"1400000US48141004004","Census Tract 40.04, El Paso County, Texas","5576","506"
"1400000US48029161400","Census Tract 1614, Bexar County, Texas","6454","733"
"1400000US48485010600","Census Tract 106, Wichita County, Texas","2238","296"
"1400000US48375010100","Census Tract 101, Potter County, Texas","2325","294"
"1400000US48423002008","Census Tract 20.08, Smith County, Texas","6814","886"
"1400000US48479001806","Census Tract 18.06, Webb County, Texas","6348","552"
"1400000US48029151400","Census Tract 1514, Bexar County, Texas","5089","640"
"1400000US48027020202","Census Tract 202.02, Bell County, Texas","6867","619"
"1400000US48193950200","Census Tract 9502, Hamilton County, Texas","2144","240"
"1400000US48387950500","Census Tract 9505, Red River County, Texas","4560","347"
"1400000US48321730700","Census Tract 7307, Matagorda County, Texas","4613","629"
"1400000US48231960500","Census Tract 9605, Hunt County, Texas","3608","491"
"1400000US48135003000","Census Tract 30, Ector County, Texas","11835","1149"
"1400000US48381021606","Census Tract 216.06, Randall County, Texas","5324","363"
"1400000US48113016518","Census Tract 165.18, Dallas County, Texas","4908","434"
"1400000US48201240100","Census Tract 2401, Harris County, Texas","3716","461"
"1400000US48201530100","Census Tract 5301, Harris County, Texas","6550","681"
"1400000US48141010337","Census Tract 103.37, El Paso County, Texas","7103","665"
"1400000US48439104802","Census Tract 1048.02, Tarrant County, Texas","5899","631"
"1400000US48491021506","Census Tract 215.06, Williamson County, Texas","3875","298"
"1400000US48201240501","Census Tract 2405.01, Harris County, Texas","6135","646"
"1400000US48113015000","Census Tract 150, Dallas County, Texas","8209","785"
"1400000US48135000500","Census Tract 5, Ector County, Texas","5188","484"
"1400000US48215021404","Census Tract 214.04, Hidalgo County, Texas","9845","1075"
"1400000US48005000400","Census Tract 4, Angelina County, Texas","4538","563"
"1400000US48061012304","Census Tract 123.04, Cameron County, Texas","4327","292"
"1400000US48201342100","Census Tract 3421, Harris County, Texas","4212","286"
"1400000US48453002312","Census Tract 23.12, Travis County, Texas","8380","803"
"1400000US48441011600","Census Tract 116, Taylor County, Texas","2574","333"
"1400000US48201311100","Census Tract 3111, Harris County, Texas","5365","581"
"1400000US48113007825","Census Tract 78.25, Dallas County, Texas","5724","602"
"1400000US48453001858","Census Tract 18.58, Travis County, Texas","23453","1135"
"1400000US48431950100","Census Tract 9501, Sterling County, Texas","1141","137"
"1400000US48201341000","Census Tract 3410, Harris County, Texas","7980","661"
"1400000US48201340302","Census Tract 3403.02, Harris County, Texas","6701","494"
"1400000US48287000300","Census Tract 3, Lee County, Texas","3008","364"
"1400000US48091310608","Census Tract 3106.08, Comal County, Texas","3792","447"
"1400000US48201452000","Census Tract 4520, Harris County, Texas","8360","995"
"1400000US48339694500","Census Tract 6945, Montgomery County, Texas","11995","676"
"1400000US48201551100","Census Tract 5511, Harris County, Texas","10894","1002"
"1400000US48457950300","Census Tract 9503, Tyler County, Texas","2550","257"
"1400000US48423002007","Census Tract 20.07, Smith County, Texas","8447","779"
"1400000US48237950500","Census Tract 9505, Jack County, Texas","2583","183"
"1400000US48453002314","Census Tract 23.14, Travis County, Texas","5228","687"
"1400000US48061014300","Census Tract 143, Cameron County, Texas","4176","300"
"1400000US48439106512","Census Tract 1065.12, Tarrant County, Texas","4710","589"
"1400000US48397040402","Census Tract 404.02, Rockwall County, Texas","12799","554"
"1400000US48225950300","Census Tract 9503, Houston County, Texas","3200","304"
"1400000US48113016002","Census Tract 160.02, Dallas County, Texas","3177","324"
"1400000US48257050203","Census Tract 502.03, Kaufman County, Texas","10580","765"
"1400000US48113001101","Census Tract 11.01, Dallas County, Texas","3698","285"
